gene_id	gene_short_name	chr	gene_biotype	genotype_Cdh2_Cdh2KO_Clone1vsCdh2Het_l2fc	genotype_Cdh2_Cdh2KO_Clone1vsCdh2Het_padj	genotype_Cdh2_Cdh2KO_Clone1vsCdh2Het_signif	genotype_Cdh2_Cdh2KO_Clone2vsCdh2Het_l2fc	genotype_Cdh2_Cdh2KO_Clone2vsCdh2Het_padj	genotype_Cdh2_Cdh2KO_Clone2vsCdh2Het_signif	genotype_Snai1_Snai1KO_Clone1vsWT_l2fc	genotype_Snai1_Snai1KO_Clone1vsWT_padj	genotype_Snai1_Snai1KO_Clone1vsWT_signif	genotype_Snai1_Snai1KO_Clone2vsWT_l2fc	genotype_Snai1_Snai1KO_Clone2vsWT_padj	genotype_Snai1_Snai1KO_Clone2vsWT_signif
ENSMUSG00000021902	Phf7	chr14	protein_coding	-0.127522666060548	0.847023981916689	FALSE	-0.0106578280160959	0.999999618177928	FALSE	0.54807451210142	0.0188890984950678	FALSE	0.674432041920557	0.00177047402293221	FALSE
ENSMUSG00000021901	Bap1	chr14	protein_coding	-0.055170372228263	0.69563798400779	FALSE	-0.0780592607789827	0.886205592295677	FALSE	-0.147317789829915	0.0211083096282876	FALSE	-0.225274326183718	0.000438691790812171	FALSE
ENSMUSG00000019027	Dnah1	chr14	protein_coding	0.198216304220086	0.920302173397882	FALSE	0.0697054063011544	NA	FALSE	-0.200957710036459	0.757955821362995	FALSE	0.137622529088559	0.823642150715522	FALSE
ENSMUSG00000021893	Capn7	chr14	protein_coding	-0.033199859186862	0.899548781772968	FALSE	-0.0290223126259389	0.999999618177928	FALSE	0.15434596987174	0.104821557396531	FALSE	0.0957469679012149	0.347591856050036	FALSE
ENSMUSG00000021892	Sh3bp5	chr14	protein_coding	0.544814453844173	6.70416744620936e-09	FALSE	-0.19338020871647	0.555062792215294	FALSE	-0.313659941465676	0.459438509239559	FALSE	-0.146756889419345	0.738133211534188	FALSE
ENSMUSG00000021891	Mettl6	chr14	protein_coding	0.0243579015470822	0.944796149813196	FALSE	-0.062428092115091	0.999999618177928	FALSE	-0.163678829554007	0.122807701662794	FALSE	-0.236714757277585	0.0191354160048844	FALSE
ENSMUSG00000021890	Eaf1	chr14	protein_coding	0.00530208391200858	0.9851367944115	FALSE	0.193976042186644	0.0831861697528102	FALSE	-0.414190950686849	1.51592130152486e-09	FALSE	-0.341931801923791	1.83886937269736e-06	FALSE
ENSMUSG00000057606	Colq	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000021884	Hacl1	chr14	protein_coding	0.156160268323186	0.842876084182793	FALSE	0.110695729137559	0.999999618177928	FALSE	-0.057410722646697	0.901881869121755	FALSE	0.106684305961932	0.790574614016412	FALSE
ENSMUSG00000021900	Btd	chr14	protein_coding	0.128789676147984	0.816497026673212	FALSE	-0.0363107852117385	0.999999618177928	FALSE	-0.342757052364551	0.193157967005293	FALSE	-0.193182546644543	0.488302863276563	FALSE
ENSMUSG00000014496	Ankrd28	chr14	protein_coding	-0.209979210125143	0.00767119621030137	FALSE	-0.0492070849323711	0.999999618177928	FALSE	0.3280952055244	1.17351398051468e-06	FALSE	0.226380013839604	0.00278940228726781	FALSE
ENSMUSG00000021903	Galnt15	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	2.47480506894838	NA	FALSE	NA	NA	FALSE
ENSMUSG00000021905	Dph3	chr14	protein_coding	-0.152866152518825	0.496241148899621	FALSE	-0.0840613831587057	0.999999618177928	FALSE	0.0827366593890106	0.599351311232588	FALSE	-0.0103589422698114	0.957426197673228	FALSE
ENSMUSG00000021906	Oxnad1	chr14	protein_coding	-0.172977141735638	0.68400251863573	FALSE	-0.314581787596493	0.655746198004315	FALSE	0.878677696456233	8.29381990641335e-07	FALSE	0.820705011846016	6.93958515586683e-06	FALSE
ENSMUSG00000021907	Msmb	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000056234	Ncoa4	chr14	protein_coding	-0.187445998605257	0.6199525629602	FALSE	-0.243490173440653	0.870266691239096	FALSE	-0.0595985010579931	0.795235282424143	FALSE	0.147385929104592	0.42494260573268	FALSE
ENSMUSG00000013701	Timm23	chr14	protein_coding	-0.0335727027935839	0.92068038384847	FALSE	0.0904532796002859	0.999999618177928	FALSE	-0.00734043096939706	0.962298379041253	FALSE	0.0150867301912304	0.922635433858119	FALSE
ENSMUSG00000021911	Parg	chr14	protein_coding	-0.0200539865649851	0.941229043036788	FALSE	-0.0906743663037797	0.976643740282451	FALSE	-0.0546688240881085	0.589653052470087	FALSE	-0.0603671349961376	0.542779137138374	FALSE
ENSMUSG00000021913	Ogdhl	chr14	protein_coding	-0.192964452229201	0.333499788247519	FALSE	0.0767765481560446	0.999999618177928	FALSE	0.329894132461819	2.21911271329897e-06	FALSE	0.423636350650469	1.26997712828731e-09	FALSE
ENSMUSG00000072473	1700024G13Rik	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	3.05056295273904	NA	FALSE	NA	NA	FALSE
ENSMUSG00000021919	Chat	chr14	protein_coding	-1.85203798775317	NA	FALSE	-0.755747940185471	NA	FALSE	2.17333708798699	0.18776028539146	FALSE	1.63677387463928	0.383300087702479	FALSE
ENSMUSG00000100241	Slc18a3	chr14	protein_coding	-0.158204773637678	NA	FALSE	0.460648778142205	NA	FALSE	1.97683760682677	6.90908486240668e-07	TRUE	1.88404571846989	2.989465630217e-06	TRUE
ENSMUSG00000054051	Ercc6	chr14	protein_coding	0.0289042958046664	0.935221483026502	FALSE	0.106820364783793	0.999999618177928	FALSE	-0.0290079980147954	0.844710539919214	FALSE	-0.273370588557674	0.0142064760241487	FALSE
ENSMUSG00000041730	Prrxl1	chr14	protein_coding	-0.227512698901851	NA	FALSE	0.268833717876157	NA	FALSE	-2.47116226928041	NA	FALSE	-0.154072140831798	NA	FALSE
ENSMUSG00000071540	3425401B19Rik	chr14	protein_coding	-0.217862413546089	NA	FALSE	1.49890152759626	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000041707	Tmem273	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000078127	Fam170b	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000050666	Vstm4	chr14	protein_coding	1.61205448272104	NA	FALSE	1.65445879824457	NA	FALSE	1.41990163321623	0.395751577562499	FALSE	0.97092571242757	0.611854581139553	FALSE
ENSMUSG00000051506	Wdfy4	chr14	protein_coding	2.19664179628835	NA	FALSE	NA	NA	FALSE	-1.57902725714862	NA	FALSE	0.294946566679389	NA	FALSE
ENSMUSG00000041673	Lrrc18	chr14	protein_coding	0.662144218596999	NA	FALSE	-0.102691993994735	NA	FALSE	2.43753667648257	0.163393891938898	FALSE	2.94295402176875	0.0495042469222255	TRUE
ENSMUSG00000063506	Arhgap22	chr14	protein_coding	0.349351671386966	NA	FALSE	0.651162374625307	NA	FALSE	0.0888475229022391	0.908475323021635	FALSE	0.190044691939219	0.77633182730086	FALSE
ENSMUSG00000021936	Mapk8	chr14	protein_coding	0.137364681188585	0.366085782493132	FALSE	0.0326904763063905	0.999999618177928	FALSE	-0.0575902880724022	0.664599076884837	FALSE	-0.0610750824319695	0.629991067700681	FALSE
ENSMUSG00000108841	Frmpd2	chr14	protein_coding	2.17795464259384	NA	FALSE	NA	NA	FALSE	-1.54272656936128	NA	FALSE	-0.676169076678275	NA	FALSE
ENSMUSG00000021940	Ptpn20	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	2.86476904713382	NA	FALSE
ENSMUSG00000021943	Gdf10	chr14	protein_coding	1.48896940787346	0.0781430110498017	FALSE	1.21460207522551	NA	FALSE	0.290985735750941	0.873304088140084	FALSE	0.279076455576514	0.881274221475081	FALSE
ENSMUSG00000072625	Gdf2	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000041534	Rbp3	chr14	protein_coding	2.77557148684542	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000044519	Zfp488	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000115726	Gm30083	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000072624	Gm5460	chr14	protein_coding	-3.68964940619699	NA	FALSE	-2.09749579107021	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095493	A630023A22Rik	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000047441	Antxrl	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000021950	Anxa8	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	1.37969698350771	NA	FALSE	1.98279531162106	NA	FALSE
ENSMUSG00000048337	Npy4r	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	2.14087167161385	NA	FALSE
ENSMUSG00000071531	Gprin2	chr14	protein_coding	0.540245343383277	0.339909332776727	FALSE	-0.0556182524695347	0.999999618177928	FALSE	-0.182448026017536	0.714386150135314	FALSE	-0.217292276462734	0.645504113794371	FALSE
ENSMUSG00000041479	Syt15	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	2.5028611984155	NA	FALSE	2.98735633091586	NA	FALSE
ENSMUSG00000041471	Shld2	chr14	protein_coding	-0.245411294068447	0.463485727225967	FALSE	-0.0891656822619085	0.999999618177928	FALSE	0.170151304799328	0.348349858780479	FALSE	0.369548628146914	0.0130731849233128	FALSE
ENSMUSG00000021794	Glud1	chr14	protein_coding	-0.116466608347893	0.206018122068571	FALSE	0.0106588017468416	0.999999618177928	FALSE	0.159130249156515	0.00159149226446264	FALSE	0.365846698174673	6.61160204308263e-13	FALSE
ENSMUSG00000043681	Fam25c	chr14	protein_coding	-1.82019983941454	NA	FALSE	-0.114829767831532	NA	FALSE	2.47480506894838	NA	FALSE	2.86476904713382	NA	FALSE
ENSMUSG00000023064	Sncg	chr14	protein_coding	NA	NA	FALSE	-0.166519897561162	NA	FALSE	NA	NA	FALSE	2.98735633091586	NA	FALSE
ENSMUSG00000041445	Mmrn2	chr14	protein_coding	-0.0908324120070083	NA	FALSE	-0.140406035153687	NA	FALSE	-0.603602713803502	0.499998713222507	FALSE	0.044675241510833	0.964500353649301	FALSE
ENSMUSG00000021796	Bmpr1a	chr14	protein_coding	0.0178610722075889	0.916423413624125	FALSE	0.0200275861157133	0.999999618177928	FALSE	0.181382960794211	0.00109083757158132	FALSE	0.02975821016961	0.717047367246045	FALSE
ENSMUSG00000021797	9230112D13Rik	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000021798	Ldb3	chr14	protein_coding	0.244775681859583	NA	FALSE	0.531767800493207	NA	FALSE	0.747722598331057	0.253001794647346	FALSE	0.511410958266032	0.475092869036243	FALSE
ENSMUSG00000021799	Opn4	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000041408	Wapl	chr14	protein_coding	-0.0535894166671627	0.686580343119465	FALSE	-0.00527296375264545	0.999999618177928	FALSE	0.120403988206388	0.0337327797883736	FALSE	0.000998808484919998	0.992230414463024	FALSE
ENSMUSG00000041078	Grid1	chr14	protein_coding	0.0953303937522578	0.939211588645899	FALSE	0.0420985780484048	0.999999618177928	FALSE	0.301598876826612	0.62478113343606	FALSE	-0.0217556151874013	0.977185374569958	FALSE
ENSMUSG00000041068	4930596D02Rik	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000096405	4930474N05Rik	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000058690	Ccser2	chr14	protein_coding	0.137403895445197	0.558540839082302	FALSE	-0.233649701620712	0.506071339584447	FALSE	0.107251710334814	0.532119694595598	FALSE	-0.0879097826283415	0.609899614428483	FALSE
ENSMUSG00000021804	Rgr	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000041044	Lrit1	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000043418	Lrit2	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000021803	Cdhr1	chr14	protein_coding	-0.680690124282117	0.393308206908791	FALSE	0.191225231277853	0.999999618177928	FALSE	-1.59867192133841	0.00407398809576225	TRUE	-1.22586724265094	0.0298734024059256	TRUE
ENSMUSG00000096001	2610528A11Rik	chr14	protein_coding	-0.347730544368732	0.691888242195727	FALSE	-0.184559274391442	0.999999618177928	FALSE	-5.03670478629856	1.40930143447825e-06	TRUE	-3.02823131640991	7.45324870633242e-06	TRUE
ENSMUSG00000041028	Ghitm	chr14	protein_coding	-0.181367906736108	0.00754452653026209	FALSE	0.0102661614079637	0.999999618177928	FALSE	0.192846117308485	0.000687033855080394	FALSE	0.198448732763331	0.00107498994621531	FALSE
ENSMUSG00000041014	Nrg3	chr14	protein_coding	2.21508638786741	NA	FALSE	4.48115039611473	NA	FALSE	0.739020686687271	NA	FALSE	-0.0721977564576887	NA	FALSE
ENSMUSG00000037833	Sh2d4b	chr14	protein_coding	0.0457888419460786	0.964676243989924	FALSE	-0.424276666857585	0.870266691239096	FALSE	-1.38708700509333	0.199546025655618	FALSE	-1.41930787686352	0.174599570907833	FALSE
ENSMUSG00000037824	Tspan14	chr14	protein_coding	0.135485443987517	0.224685998952175	FALSE	-0.0536764111829305	0.999999618177928	FALSE	-0.212503050207578	0.040723969555936	FALSE	-0.0828342423264996	0.491789063732177	FALSE
ENSMUSG00000021792	Prxl2a	chr14	protein_coding	-0.505041386552545	0.284182518732297	FALSE	0.0422950236832296	0.999999618177928	FALSE	1.17720322186934	2.4769572678869e-05	TRUE	1.49372721735824	3.40051339044076e-09	TRUE
ENSMUSG00000021791	Dydc2	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	-0.549400239675186	NA	FALSE	1.45090279553742	NA	FALSE
ENSMUSG00000021790	Dydc1	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	0.671482347642504	NA	FALSE	1.88977609525266	NA	FALSE
ENSMUSG00000037798	Mat1a	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	3.05628515548366	0.291709850559113	FALSE	3.77760046040862	0.110291351974442	FALSE
ENSMUSG00000021789	Sftpa1	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000037780	Mbl1	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000021795	Sftpd	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091110	Gm2832	chr14	protein_coding	0.598930277021567	NA	FALSE	0.168237298076415	NA	FALSE	1.23096016886202	0.201568145531989	FALSE	0.701291661693713	0.534622906651976	FALSE
ENSMUSG00000094925	Gm5798	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091131	Gm7945	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000092142	Gm6482	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000093863	Gm7954	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000090505	Gm3486	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000093833	Gm7970	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000090440	1700049E17Rik2	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091657	Gm3072	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000079269	Gm3676	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095518	Gm8068	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091740	Gm7929	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000114852	Gm47189	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095551	Gm7980	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000079271	1700049E17Rik1	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000052334	1700024B05Rik	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095044	Gm6401	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000093945	Gm3543	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095490	Gm7951	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000093926	Gm17027	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091792	Gm3573	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000092152	Gm17026	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095371	Gm9611	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000094157	Gm7995	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000092148	Gm8005	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000094954	Gm8011	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000090690	Gm8020	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095318	Gm8024	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	-2.47116226928041	NA	FALSE	-2.61381578199061	NA	FALSE
ENSMUSG00000091140	Gm17124	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095113	Gm3633	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000093948	Gm10378	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095466	Gm3015	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095226	Gm10377	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000094804	Gm21977	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000094349	Gm8082	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000072605	Gm10376	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091733	Gm8094	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000096446	Gm8104	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000094151	Gm7233	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000094784	Gm8122	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000090634	Gm8126	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	-1.03102407074274	NA	FALSE	-2.61381578199061	NA	FALSE
ENSMUSG00000115483	Gm9732	chr14	protein_coding	0.0368588663629059	NA	FALSE	-2.15227337685476	NA	FALSE	1.34351139084765	0.351283138889342	FALSE	0.703477441200729	0.689737452785267	FALSE
ENSMUSG00000090713	Gm8127	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095384	1700001F09Rik	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000096372	Gm8138	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091477	Gm5799	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095743	Gm17654	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000095528	Gm10375	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000093968	Gm8165	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000049235	Gm7324	chr14	protein_coding	0.319762158452012	NA	FALSE	0.623522416695635	NA	FALSE	-0.698836895814726	0.741726143271234	FALSE	0.157955874260304	0.937888536945093	FALSE
ENSMUSG00000091718	Gm16506	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091698	Gm6526	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	-2.4118989724979	NA	FALSE	1.36464393109824	NA	FALSE
ENSMUSG00000091584	Gm8180	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000072601	Ear1	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000090166	Ear10	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000089901	Gm8113	chr14	protein_coding	0.455902612752888	0.108384129963107	FALSE	0.0938315691171416	0.999999618177928	FALSE	-1.10616415837789	0.00650405903797917	TRUE	-1.76503670826771	1.9584310610323e-05	TRUE
ENSMUSG00000053961	Ang5	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000072598	Ang6	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000072596	Ear2	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000090594	Gm3327	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000072595	4930503E14Rik	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	2.47480506894838	NA	FALSE	3.34238354878501	NA	FALSE
ENSMUSG00000094543	Gm8212	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091725	Gm8220	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000079267	Gm5930	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	2.44620772786566	NA	FALSE	2.98735633091586	NA	FALSE
ENSMUSG00000090379	Gm8229	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000090716	Gm3371	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091569	Gm8232	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000072145	BC061237	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091429	Gm17093	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000092165	Gm5624	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091122	Gm8247	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000079265	Gm8257	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000091923	Gm8267	chr14	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000071489	Ptgdr	chr14	protein_coding	NA	NA	FALSE	-0.117080345221816	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000037759	Ptger2	chr14	protein_coding	NA	NA	FALSE	0.807720453245614	NA	FALSE	-0.475250313851451	NA	FALSE	0.577009300902527	NA	FALSE
ENSMUSG00000021830	Txndc16	chr14	protein_coding	-0.10115521984932	0.80641829959069	FALSE	-0.130967815834594	0.999999618177928	FALSE	-0.0439834667350992	0.845027294484023	FALSE	-0.206843272820899	0.229758166168109	FALSE
ENSMUSG00000049092	Gpr137c	chr14	protein_coding	-0.345935790116855	0.760600648551162	FALSE	-0.214627447897584	0.999999618177928	FALSE	0.266761619862343	0.710519322306013	FALSE	0.0615727955440443	0.94160158624937	FALSE
ENSMUSG00000021831	Ero1l	chr14	protein_coding	-0.170651987818805	0.453007522543931	FALSE	-0.000788446345666347	0.999999618177928	FALSE	0.397664262163334	5.21429035671711e-05	FALSE	0.269064573506442	0.0119282526360251	FALSE
ENSMUSG00000021832	Psmc6	chr14	protein_coding	-0.0676047378568697	0.501318058464983	FALSE	-0.0343632685250376	0.999999618177928	FALSE	-0.0372447435236331	0.588108214257719	FALSE	-0.0534947288515502	0.44541473578199	FALSE
ENSMUSG00000053205	Styx	chr14	protein_coding	-0.0615463820068619	0.917555793808126	FALSE	-0.108756130405316	0.999999618177928	FALSE	-0.00631423920263922	0.985114174968415	FALSE	-0.332639678217876	0.11876151902567	FALSE
